,release_speed,release_pos_x,release_pos_z,batter,pitcher,zone,hit_location,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,opp_hand,x0_CH,x0_CU,x0_EP,x0_FC,x0_FF,x0_FS,x0_FT,x0_KC,x0_SI,x0_SL,HitClf
4361,80.8,2.15,6.01,518792,592761,13.0,2.0,0,2,-0.16,0.1,-1.25,0.66,0,7,,,-7.08178459242583,-117.431428860003,-5.43441467628702,-0.38922160795868604,17.2604906730629,-30.6840293629247,3.57,1.69,,,,79.4,2153.0,4.9,565140,55.59,,,0.0,1.0,0.0,0.0,,55,4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4362,83.2,2.38,5.96,623520,592761,5.0,5.0,0,0,-0.16,0.29,-0.26,2.22,2,6,99.92,165.77,-5.585853543606019,-120.898360989596,-2.61289362523779,-0.43376828030526704,22.019622318607997,-29.2376142048277,3.4,1.62,9.0,87.7,-17.0,80.9,2230.0,4.7,565140,55.82,0.17800000000000002,0.17600000000000002,0.0,1.0,0.0,0.0,2.0,51,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4363,90.3,1.99,5.98,575929,592761,11.0,2.0,3,2,1.09,1.3,-0.39,3.72,1,6,,,-8.01175662848188,-131.127785666415,-2.35237552711011,13.7823397871244,25.382032731781102,-17.289870076995097,3.28,1.53,,,,89.2,2424.0,5.5,565140,54.99,,,0.0,1.0,0.0,0.0,,50,6,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4364,92.2,1.96,5.95,595879,592761,2.0,9.0,2,2,1.3,1.27,-0.18,3.3,0,6,189.15,101.87,-7.920738285641191,-133.840939598778,-3.4824944164723997,16.6522223374612,27.7638088657878,-16.9941180881029,3.42,1.62,276.0,107.5,13.0,90.3,2402.0,5.1,565140,55.35,0.785,0.802,0.9,1.0,1.0,0.0,5.0,49,5,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4365,82.4,2.12,6.07,519203,592761,13.0,3.0,1,2,-0.03,0.24,-1.33,1.46,2,5,143.53,174.25,-7.573387045828179,-119.494816472397,-4.29392639984435,1.1285955750146102,22.3032504143127,-29.4054600346161,3.56,1.72,,82.9,-21.0,80.3,2318.0,5.0,565140,55.51,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,43,4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4366,91.8,2.19,5.88,592178,592761,4.0,8.0,0,0,1.4,1.31,-0.77,2.53,1,5,111.58,76.05,-10.0759170786539,-132.96375479857,-5.09493385711035,18.0284729635417,29.904242920533104,-16.578677735215198,3.56,1.72,243.0,99.7,45.0,89.1,2361.0,5.0,565140,55.5,0.048,0.075,0.0,1.0,0.0,0.0,3.0,42,1,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4367,83.5,2.18,5.99,546991,592761,5.0,9.0,0,0,0.05,0.25,-0.03,2.42,1,5,172.09,104.98,-5.07327145675692,-121.421559216607,-2.27285353470435,1.30899473312359,20.837257984986802,-29.607090905769702,3.3,1.61,194.0,91.7,10.0,82.2,2165.0,5.2,565140,55.34,0.698,0.629,0.9,1.0,1.0,0.0,4.0,41,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4368,81.5,2.09,6.15,452657,592761,2.0,1.0,1,1,-0.19,0.41,0.17,3.48,0,5,129.0,181.52,-3.8422559170420896,-118.426997557915,-0.21020151625985398,-1.00930445699836,21.0115012463745,-28.6990671656455,3.61,1.66,,,,79.4,2139.0,4.8,565140,55.75,,,0.0,,0.0,0.0,,40,3,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4369,92.2,2.1,5.88,518792,592761,6.0,7.0,2,0,1.29,1.34,0.59,2.09,2,4,94.21,73.22,-6.375991229275139,-133.778035184358,-6.42205353278533,16.2985473368837,27.998758417346803,-15.604216397324901,3.28,1.56,302.0,88.8,26.0,90.3,2486.0,5.2,565140,55.27,0.122,0.16,0.0,1.0,0.0,0.0,3.0,34,3,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4370,83.2,1.96,5.91,623520,592761,13.0,2.0,0,2,-0.18,0.13,-1.2,1.06,1,4,,,-6.77048545813072,-120.833289879351,-4.850751360475,-0.48435202981104797,21.740532886951698,-30.3248094256645,3.57,1.69,,,,81.7,2366.0,5.2,565140,55.26,,,0.0,1.0,0.0,0.0,,33,4,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4371,82.3,2.38,5.94,575929,592761,12.0,2.0,1,2,-0.24,0.16,0.7,3.55,0,4,,,-3.2838114298029,-119.76908597737301,0.699171639246242,-1.6730300758580199,19.8860279710004,-31.0645834738969,3.28,1.53,,,,80.7,2211.0,4.9,565140,55.6,,,0.0,1.0,0.0,0.0,,32,4,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4372,83.3,2.24,5.92,595879,592761,7.0,2.0,2,2,-0.19,0.11,-0.55,1.72,2,3,,,-5.9053312523301695,-120.981982738464,-3.3267343854759,-0.665202004983902,23.2775467368254,-30.7933477476539,3.3,1.69,,,,81.5,2066.0,5.1,565140,55.35,,,0.0,1.0,0.0,0.0,,27,5,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4373,82.0,2.07,5.96,519203,592761,7.0,2.0,3,2,-0.14,0.29,-0.67,1.7,1,3,,,-5.7843075021066,-118.982407184166,-3.4873603076677204,-0.138179926633981,23.0372784383983,-29.146835642740303,3.42,1.62,,,,79.9,2075.0,5.0,565140,55.47,,,0.0,1.0,0.0,0.0,,26,9,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4374,82.8,2.18,5.86,592178,592761,7.0,2.0,1,2,0.1,0.18,-0.71,1.44,0,3,,,-6.59455627478554,-120.28400401271799,-3.85876913453165,2.1206934977994902,21.759755237048896,-30.093889049382803,2.97,1.51,,,,81.0,2123.0,5.0,565140,55.49,,,0.0,1.0,0.0,0.0,,25,4,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4375,90.7,2.09,5.85,546991,592761,5.0,,3,2,1.63,1.19,0.12,2.19,0,3,105.25,31.58,-8.04904503706442,-131.537181168886,-5.48211850563995,19.797522438344,28.1223263295482,-18.0137903883875,3.41,1.58,398.0,108.2,18.0,88.5,2273.0,5.1,565140,55.39,0.768,1.0490000000000002,2.0,1.0,0.0,3.0,6.0,24,6,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4376,91.5,1.87,6.03,452657,592761,3.0,9.0,2,1,1.26,1.51,0.72,3.14,2,2,153.52,71.07,-5.48201232520468,-132.873425406236,-4.46669511716826,15.7680573061302,31.391554584050397,-14.057773172293,3.29,1.54,307.0,83.2,26.0,89.9,2449.0,5.6,565140,54.85,0.145,0.139,0.0,1.0,0.0,0.0,3.0,17,4,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4377,83.5,2.12,5.97,656941,592761,13.0,2.0,2,2,-0.23,0.12,-1.08,1.73,1,2,,,-6.75499963751513,-121.289176874308,-3.4999848908592,-0.999391371965973,21.5376201200305,-30.6939919361167,3.16,1.45,,,,81.7,2325.0,4.9,565140,55.56,,,0.0,1.0,0.0,0.0,,16,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4378,82.6,2.09,5.99,518792,592761,7.0,2.0,0,2,-0.12,0.16,-0.71,1.94,0,2,,,-6.003500838470191,-119.88668243747401,-2.9371405615206,0.00770054948265145,23.1849552265417,-30.4013464435869,3.31,1.56,,,,80.6,2200.0,5.1,565140,55.41,,,0.0,1.0,0.0,0.0,,15,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4379,82.4,2.23,5.94,623520,592761,13.0,2.0,1,2,0.07,0.16,-0.88,1.26,2,1,,,-6.98739232477592,-119.522888471754,-4.2696607710320595,1.9983669320911102,23.362042327806,-30.1285548934017,3.4,1.62,,,,80.2,2050.0,5.0,565140,55.53,,,0.0,1.0,0.0,0.0,,11,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4380,82.4,2.14,6.14,575929,592761,12.0,9.0,2,1,1.48,1.0,0.98,2.66,2,1,173.81,108.84,-5.1924018066661395,-119.467979513435,-3.0596297409902102,14.4739300588222,24.7913387879545,-22.822940509047605,3.28,1.53,100.0,85.7,6.0,79.8,2024.0,4.9,565140,55.6,0.37,0.332,0.9,1.0,1.0,0.0,4.0,10,4,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4381,81.4,2.21,6.09,595879,592761,8.0,8.0,1,2,1.33,0.91,-0.15,1.63,1,1,90.1,55.23,-7.5251519766385595,-118.07504252676,-4.98869954687017,13.3114112015921,20.1488781393535,-23.303688424073,3.28,1.53,347.0,92.9,30.0,79.8,1899.0,5.1,565140,55.36,0.195,0.294,0.0,1.0,0.0,0.0,3.0,9,4,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4382,93.2,2.28,5.95,592178,592761,2.0,9.0,0,2,1.69,1.3,0.02,2.89,1,1,225.3,99.75,-9.076690605712331,-135.053864279574,-4.64822618558294,21.6794138576368,28.099160817885604,-16.2365216786323,3.3,1.61,348.0,94.9,38.0,90.8,2416.0,5.0,565140,55.54,0.11,0.205,1.6,1.0,1.0,2.0,3.0,7,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4383,90.6,2.33,6.09,546991,592761,6.0,9.0,0,0,1.55,1.38,0.29,2.57,0,1,191.8,81.35,-8.03142643296884,-131.36792119183997,-5.489573031940941,18.831639063279898,27.7862933628118,-15.986109336807498,3.3,1.61,319.0,93.5,38.0,88.4,2409.0,5.1,565140,55.41,0.075,0.129,0.0,1.0,0.0,0.0,3.0,6,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4384,75.4,-2.88,4.54,575929,489265,14.0,2.0,0,2,1.71,0.84,1.47,2.0,2,9,,,5.98934077890664,-109.54245736320499,0.46125798702051796,12.1505003728583,21.5586479530688,-25.9983003278491,3.13,1.44,,,,74.0,2784.0,5.6,565139,54.91,,,0.0,1.0,0.0,0.0,,79,3,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4385,76.4,-2.76,4.66,595879,489265,14.0,2.0,1,2,1.53,0.73,1.73,1.35,1,9,,,6.6830451164337195,-110.95586981855101,-1.1544224442411202,11.111873432749901,21.379778691051303,-26.2775562294655,3.34,1.68,,,,75.6,2697.0,6.0,565139,54.53,,,0.0,1.0,0.0,0.0,,78,5,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4386,78.6,-2.61,4.85,519203,489265,13.0,7.0,0,2,-1.54,-0.05,-1.39,1.24,1,9,89.02,146.39,5.61401846503836,-114.372949172747,-0.8717766527085731,-14.8199445191291,21.9303780492115,-32.6347537420099,3.39,1.7,21.0,74.8,-2.0,79.3,1915.0,6.9,565139,53.62,0.138,0.124,0.9,1.0,1.0,0.0,2.0,77,3,5,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4387,86.8,-2.65,4.96,592178,489265,1.0,,1,0,-1.32,0.8,-0.67,2.8,1,9,14.13,68.19,7.34855426165328,-126.13673094925501,-0.580114277975448,-15.388152744051899,25.9157483709659,-23.8031271133149,3.15,1.66,403.0,111.4,32.0,86.3,2321.0,6.0,565139,54.46,0.978,1.91,2.0,1.0,0.0,3.0,6.0,76,2,4,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4388,77.2,-2.77,4.7,518614,489265,1.0,2.0,3,2,1.03,1.12,-0.69,2.67,0,9,,,2.56428868887965,-112.317074159423,0.64317022804331,8.02664068091745,20.5280562991234,-23.312536297830896,3.08,1.61,,,,76.4,2744.0,5.7,565139,54.79,,,0.0,1.0,0.0,0.0,,75,7,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4389,87.6,3.19,5.7,546991,543045,6.0,5.0,0,0,1.26,1.04,0.58,2.32,2,8,107.19,166.38,-8.92074548053075,-127.20846591884701,-4.12354428638403,15.5798832318189,26.9574420120639,-20.2377936708307,3.34,1.52,67.0,81.2,3.0,87.6,2060.0,6.5,565139,54.04,0.272,0.253,0.0,1.0,0.0,0.0,2.0,68,1,4,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4390,98.1,3.11,5.79,656941,543045,8.0,8.0,0,2,1.18,1.14,-0.05,2.19,2,8,129.0,103.99,-11.275640328675498,-142.34481760391898,-6.85070781120342,18.6128672655484,32.5708370078072,-15.3339383894471,3.29,1.77,75.0,107.5,3.0,98.1,2461.0,6.4,565139,54.07,0.595,0.546,0.9,1.0,1.0,0.0,4.0,67,3,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4391,98.2,3.11,5.79,623520,543045,4.0,2.0,0,2,1.26,0.82,-0.73,2.69,1,8,,,-13.323697163478197,-142.338774796264,-4.78569979496384,20.2184291402213,33.0663722512613,-20.118320618074602,3.33,1.61,,,,98.1,2257.0,6.5,565139,54.03,,,0.0,1.0,0.0,0.0,,66,3,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4392,85.4,3.23,5.74,518792,543045,9.0,4.0,0,1,-0.22,-0.04,0.28,2.28,0,8,139.51,159.48,-6.5265430428697,-124.37591647643299,-1.8183426766477901,-1.0395361524714901,23.4884883300624,-32.4660830090259,3.6,1.68,48.0,96.7,0.0,85.9,,6.4,565139,54.08,0.405,0.365,0.0,1.0,0.0,0.0,2.0,65,2,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4393,91.4,-1.4,6.14,575929,608716,5.0,9.0,0,0,-0.91,1.67,0.1,2.52,2,7,198.04,79.77,5.647707764268151,-132.719083545902,-6.674262439346331,-11.835138605493901,31.0542588260915,-11.5304372140768,3.22,1.56,350.0,101.8,30.0,90.3,2280.0,5.9,565139,54.57,0.787,1.483,0.0,1.0,0.0,0.0,6.0,61,1,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4394,93.9,-1.48,5.94,519203,608716,5.0,6.0,2,2,-0.9,1.52,0.18,2.84,1,7,96.37,143.62,6.34642261096457,-136.544608675262,-5.6622015836685,-12.810376011212401,32.4030450123839,-12.008926535329799,3.55,1.96,140.0,92.5,64.0,94.0,2420.0,6.5,565139,53.97,0.018000000000000002,0.016,0.0,1.0,0.0,0.0,3.0,59,8,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4395,94.3,-1.45,5.99,592178,608716,5.0,9.0,1,0,-1.02,1.63,-0.04,2.3,0,7,179.2,91.88,5.92305576874712,-136.960996558046,-7.44756303932023,-14.1467636876056,30.943789256190005,-10.3091958016525,3.22,1.61,285.0,89.8,38.0,93.9,2449.0,6.2,565139,54.29,0.04,0.063,0.0,1.0,0.0,0.0,3.0,58,2,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4396,96.3,-0.8,6.44,450314,623433,6.0,6.0,3,2,-0.44,1.43,0.41,2.84,1,6,127.18,147.0,4.18658061157803,-139.95629254545202,-7.16030316336748,-6.68693784783837,31.0029813858044,-12.179564092132198,3.55,1.69,8.0,93.1,-21.0,95.8,2368.0,6.0,565139,54.47,0.065,0.057,0.0,1.0,0.0,0.0,2.0,54,7,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4397,81.7,-0.55,6.44,546991,623433,8.0,1.0,2,2,0.18,-0.21,0.11,1.54,0,6,132.63,180.31,1.14872037442809,-118.916498722984,-4.0702171700487595,1.46239165283715,20.848891025384198,-33.6036566354504,3.34,1.57,110.0,96.2,4.0,80.8,2068.0,5.5,565139,55.02,0.502,0.467,0.0,1.0,0.0,0.0,4.0,53,6,4,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4398,82.6,-0.55,6.49,656941,623433,14.0,4.0,1,1,0.17,-0.27,0.02,1.16,0,6,149.57,152.73,0.964850941047516,-120.015817337553,-4.97757172118909,1.38587259039779,25.1408734443637,-33.9753825635937,3.32,1.68,179.0,101.9,12.0,81.2,2117.0,5.6,565139,54.91,0.915,0.895,0.9,1.0,1.0,0.0,4.0,52,3,3,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4399,85.2,-2.21,5.92,595879,645261,14.0,2.0,0,2,0.65,-0.62,0.03,0.46,2,5,,,3.93574145051548,-123.862484348084,-5.2554876109601505,5.72381374083745,22.833957484257397,-37.5545514025893,3.41,1.66,,,,83.4,2358.0,5.0,565139,55.52,,,0.0,1.0,0.0,0.0,,44,3,3,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4400,87.1,-2.19,5.98,519203,645261,13.0,6.0,1,1,-1.17,0.55,-0.88,2.26,0,5,120.52,148.81,5.40250352842388,-126.719902463535,-3.9132996914024902,-13.3936370925822,21.8848762587924,-25.88448398816,3.53,1.77,40.0,103.8,-1.0,86.7,1734.0,5.7,565139,54.81,0.44,0.397,0.0,1.0,0.0,0.0,4.0,43,3,3,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4401,93.4,-2.26,5.81,450314,645261,8.0,8.0,1,1,-0.77,1.04,0.13,1.7,2,4,124.27,47.46,7.76770897036738,-135.712375509402,-7.02337008238685,-11.044970598585902,28.048200039277603,-18.282179345824197,3.44,1.69,356.0,96.5,26.0,92.8,2218.0,5.9,565139,54.58,0.34,0.499,0.0,1.0,0.0,0.0,5.0,38,3,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4402,93.4,-2.38,5.83,430935,645261,5.0,4.0,3,2,-0.72,1.02,-0.05,2.35,0,4,148.98,156.08,7.44985442283625,-135.703763794491,-5.324808847721941,-10.252940328687401,27.4790365163775,-19.002531342103,3.53,1.7,110.0,103.9,6.0,92.5,2117.0,5.7,565139,54.84,0.5920000000000001,0.537,0.0,1.0,0.0,0.0,4.0,37,6,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4403,96.3,-2.3,5.9,623520,645261,4.0,6.0,0,1,-1.38,0.74,-0.68,2.27,1,3,110.83,158.5,7.26024528142398,-139.986115709095,-5.69634030634043,-19.3304625220167,26.9210383918121,-21.697394360927,3.37,1.66,43.0,111.3,-1.0,95.9,2282.0,5.8,565139,54.72,0.525,0.489,0.0,1.0,0.0,0.0,4.0,31,2,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4404,96.4,-2.02,6.03,518792,645261,2.0,2.0,1,2,-0.7,1.33,-0.25,3.72,0,3,,,6.16560852541451,-140.232176423612,-3.54879769781469,-10.350979007169,27.9416684044037,-14.3672143686166,3.6,1.87,,,,95.7,2273.0,5.6,565139,54.85,,,0.0,1.0,0.0,0.0,,30,4,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4405,82.8,-2.34,5.86,595879,645261,8.0,6.0,0,0,0.55,-0.19,0.22,1.75,2,2,118.09,153.66,4.72107809322581,-120.463832788818,-2.58380432127256,4.359339355146529,20.1776551527254,-33.7486444050807,3.41,1.73,17.0,71.4,-7.0,81.6,2498.0,5.2,565139,55.33,0.081,0.07400000000000001,0.0,1.0,0.0,0.0,2.0,21,1,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4406,84.2,-2.15,5.93,592178,645261,14.0,2.0,1,2,0.25,0.26,0.99,1.36,1,2,,,6.6410772218551095,-122.254592954223,-4.60758919748475,1.08759687007363,23.4783532399962,-29.051247223262,3.06,1.47,,,,82.3,2321.0,5.1,565139,55.42,,,0.0,1.0,0.0,0.0,,19,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4407,93.4,-2.33,6.02,430935,645261,7.0,4.0,0,1,-1.22,0.59,-0.47,1.88,0,2,143.51,140.76,7.2412889640309,-135.626492882001,-6.09998541515635,-16.1289098770017,26.963250074492198,-24.081603677448697,3.51,1.64,110.0,78.0,10.0,92.2,2271.0,5.5,565139,55.05,0.358,0.322,0.0,1.0,0.0,0.0,4.0,17,2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4408,85.0,-2.32,5.87,656941,645261,14.0,2.0,2,2,0.14,0.26,0.83,1.13,2,1,,,6.98391472403996,-123.454359873109,-5.223166846827059,0.12450348917517802,22.9660465509124,-28.8684666124366,3.33,1.7,,,,83.8,2395.0,5.5,565139,55.04,,,0.0,1.0,0.0,0.0,,11,5,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4409,96.2,-2.47,6.05,623520,645261,4.0,6.0,2,2,-1.41,0.76,-0.31,2.21,1,1,109.01,150.63,8.75100976408697,-139.632501150792,-6.19845472094293,-20.0869840623484,31.6451264997131,-21.2698680523903,3.29,1.68,8.0,103.1,-21.0,95.1,2397.0,5.8,565139,54.69,0.11800000000000001,0.106,0.0,1.0,0.0,0.0,2.0,10,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4410,81.7,-2.38,6.04,575929,645261,13.0,7.0,1,0,0.37,-0.35,-0.2,1.08,1,1,92.05,134.28,4.16933189846437,-118.875963364562,-3.92622367629937,2.6060253830703197,21.976048250330702,-34.8910472396333,3.25,1.56,7.0,91.1,-13.0,80.6,2281.0,5.5,565139,55.05,0.19,0.18600000000000003,0.9,1.0,1.0,0.0,2.0,8,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4411,96.1,-2.4,5.91,595879,645261,1.0,9.0,2,2,-0.47,1.16,-0.52,3.1,1,1,181.14,57.76,5.96468048943241,-139.753141954883,-4.3926802654071,-7.33645906015398,31.5010117811543,-16.4566033765175,3.46,1.7,358.0,108.0,20.0,95.3,2168.0,5.9,565139,54.65,0.888,1.393,1.25,1.0,1.0,1.0,6.0,7,5,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4412,95.0,-2.49,5.97,519203,645261,4.0,,2,1,-1.32,0.79,-0.45,2.75,1,1,109.01,31.92,8.13788213962141,-138.06906147580202,-4.52351867325891,-18.2294147638388,25.9243074278227,-21.5765011691643,3.46,1.84,410.0,111.3,21.0,94.6,2224.0,5.8,565139,54.72,0.97,1.751,2.0,1.0,0.0,3.0,6.0,6,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4413,95.9,-2.61,5.91,592178,645261,11.0,2.0,2,2,-1.6,0.73,-1.8,2.35,0,1,,,5.65100529752368,-139.425485125653,-5.36795474486384,-21.8432705265663,31.2607183826015,-21.812545568773498,3.08,1.54,,,,95.1,2401.0,5.9,565139,54.63,,,0.0,1.0,0.0,0.0,,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4414,94.5,-2.57,5.86,450314,645261,13.0,7.0,3,2,-1.46,0.62,-1.39,2.5,0,1,68.59,127.11,6.24652923716169,-137.333364527013,-4.38546697887098,-19.6765114887012,30.4912009804352,-23.681087837473502,3.34,1.69,220.0,78.4,20.0,94.0,2228.0,6.1,565139,54.44,0.925,0.845,0.9,1.0,1.0,0.0,4.0,4,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4415,84.7,-2.23,6.44,519203,606149,5.0,7.0,1,2,0.46,0.14,-0.25,2.56,2,8,78.78,114.98,3.6737609208227004,-123.18961876116,-2.93433228838759,3.7786515044643902,24.292830377766197,-30.5397475002176,3.1,1.52,235.0,81.3,52.0,83.1,2287.0,5.2,565138,55.3,0.025,0.025,0.0,1.0,0.0,0.0,3.0,74,4,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4416,93.9,-2.32,5.86,592178,608678,6.0,,2,2,-0.46,1.32,0.51,2.61,2,8,143.94,22.98,8.40862840050112,-136.624153219861,-5.69884583679466,-7.55424501652002,27.794732243261198,-14.482317930450499,3.24,1.57,417.0,100.6,30.0,94.8,2287.0,6.6,565138,53.88,0.708,1.304,2.0,1.0,0.0,3.0,6.0,73,5,9,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4417,82.2,-2.41,6.0,546991,608678,13.0,7.0,0,0,0.21,-0.4,-0.11,1.1,2,8,49.65,122.77,4.78236466312999,-119.692440804133,-3.84890064628255,1.11371457817657,21.0485007278248,-35.501977281703404,3.37,1.54,103.0,88.7,6.0,82.0,2541.0,5.9,565138,54.6,0.467,0.431,1.25,1.0,1.0,1.0,4.0,70,1,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4418,89.7,-2.37,5.88,623520,608678,6.0,9.0,0,2,0.4,0.44,0.77,2.32,2,8,221.54,86.92,6.89961362406888,-130.587027361006,-3.78490315524953,3.2926690659577695,24.103177240652197,-26.667553524469298,3.34,1.57,346.0,97.5,31.0,89.7,2521.0,6.0,565138,54.52,0.49,0.919,1.25,1.0,1.0,1.0,5.0,69,3,7,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4419,89.8,-2.46,5.86,518792,608678,9.0,2.0,0,2,-0.01,0.54,0.52,2.07,1,8,,,7.37285568020271,-130.63549142415198,-4.58193306835404,-1.497966562306,24.3228360978615,-25.332311329141103,3.55,1.67,,,,89.9,2536.0,6.1,565138,54.38,,,0.0,1.0,0.0,0.0,,68,5,7,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4420,93.5,-2.51,5.9,575929,608678,8.0,6.0,1,0,-1.05,0.91,-0.09,1.51,0,8,112.64,152.45,8.54706972557133,-135.832705121573,-7.6156593975859,-14.7915491026667,27.564712162973198,-19.448982170486698,3.21,1.49,,82.9,-21.0,93.7,2247.0,6.4,565138,54.14,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,67,2,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
